time,Origin,OriginAirport,OriginCityName,OriginState,OriginStateName,count
"08/19/2012 00:00:00.000",EWR,"Newark, NJ: Newark Liberty International","Newark, NJ",NJ,"New Jersey",3
"08/20/2012 00:00:00.000",EWR,"Newark, NJ: Newark Liberty International","Newark, NJ",NJ,"New Jersey",1
"08/21/2012 00:00:00.000",EWR,"Newark, NJ: Newark Liberty International","Newark, NJ",NJ,"New Jersey",3
"08/23/2012 00:00:00.000",EWR,"Newark, NJ: Newark Liberty International","Newark, NJ",NJ,"New Jersey",1
"08/24/2012 00:00:00.000",EWR,"Newark, NJ: Newark Liberty International","Newark, NJ",NJ,"New Jersey",2
"08/26/2012 00:00:00.000",EWR,"Newark, NJ: Newark Liberty International","Newark, NJ",NJ,"New Jersey",12
"08/27/2012 00:00:00.000",EWR,"Newark, NJ: Newark Liberty International","Newark, NJ",NJ,"New Jersey",12
"08/28/2012 00:00:00.000",EWR,"Newark, NJ: Newark Liberty International","Newark, NJ",NJ,"New Jersey",8
"08/29/2012 00:00:00.000",EWR,"Newark, NJ: Newark Liberty International","Newark, NJ",NJ,"New Jersey",5
"08/30/2012 00:00:00.000",EWR,"Newark, NJ: Newark Liberty International","Newark, NJ",NJ,"New Jersey",1
"08/31/2012 00:00:00.000",EWR,"Newark, NJ: Newark Liberty International","Newark, NJ",NJ,"New Jersey",7
"08/26/2012 00:00:00.000",EYW,"Key West, FL: Key West International","Key West, FL",FL,Florida,5
"08/27/2012 00:00:00.000",EYW,"Key West, FL: Key West International","Key West, FL",FL,Florida,5
"08/03/2012 00:00:00.000",FAI,"Fairbanks, AK: Fairbanks International","Fairbanks, AK",AK,Alaska,1
"08/12/2012 00:00:00.000",FAR,"Fargo, ND: Hector International","Fargo, ND",ND,"North Dakota",2
"08/16/2012 00:00:00.000",FAR,"Fargo, ND: Hector International","Fargo, ND",ND,"North Dakota",1
"08/31/2012 00:00:00.000",FAR,"Fargo, ND: Hector International","Fargo, ND",ND,"North Dakota",1
"08/01/2012 00:00:00.000",FAT,"Fresno, CA: Fresno Yosemite International","Fresno, CA",CA,California,1
"08/09/2012 00:00:00.000",FAT,"Fresno, CA: Fresno Yosemite International","Fresno, CA",CA,California,1
"08/20/2012 00:00:00.000",FAT,"Fresno, CA: Fresno Yosemite International","Fresno, CA",CA,California,2
"08/22/2012 00:00:00.000",FAT,"Fresno, CA: Fresno Yosemite International","Fresno, CA",CA,California,1
"08/30/2012 00:00:00.000",FAT,"Fresno, CA: Fresno Yosemite International","Fresno, CA",CA,California,1
"08/31/2012 00:00:00.000",FAT,"Fresno, CA: Fresno Yosemite International","Fresno, CA",CA,California,1
"08/07/2012 00:00:00.000",FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field","Fayetteville, NC",NC,"North Carolina",1
"08/09/2012 00:00:00.000",FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field","Fayetteville, NC",NC,"North Carolina",1
"08/09/2012 00:00:00.000",FCA,"Kalispell, MT: Glacier Park International","Kalispell, MT",MT,Montana,1
"08/07/2012 00:00:00.000",FLG,"Flagstaff, AZ: Flagstaff Pulliam","Flagstaff, AZ",AZ,Arizona,1
"08/09/2012 00:00:00.000",FLG,"Flagstaff, AZ: Flagstaff Pulliam","Flagstaff, AZ",AZ,Arizona,1
"08/25/2012 00:00:00.000",FLG,"Flagstaff, AZ: Flagstaff Pulliam","Flagstaff, AZ",AZ,Arizona,1
"08/01/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,1
"08/03/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,2
"08/05/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,2
"08/06/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,2
"08/07/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,1
"08/09/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,2
"08/10/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,3
"08/11/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,2
"08/13/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,1
"08/14/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,2
"08/17/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,2
"08/18/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,1
"08/21/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,2
"08/24/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,1
"08/25/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,1
"08/26/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,49
"08/27/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,20
"08/28/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,2
"08/29/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,1
"08/30/2012 00:00:00.000",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Fort Lauderdale, FL",FL,Florida,1
"08/06/2012 00:00:00.000",FSD,"Sioux Falls, SD: Joe Foss Field","Sioux Falls, SD",SD,"South Dakota",1
"08/16/2012 00:00:00.000",FSD,"Sioux Falls, SD: Joe Foss Field","Sioux Falls, SD",SD,"South Dakota",1
"08/23/2012 00:00:00.000",FSD,"Sioux Falls, SD: Joe Foss Field","Sioux Falls, SD",SD,"South Dakota",1
"08/30/2012 00:00:00.000",FSD,"Sioux Falls, SD: Joe Foss Field","Sioux Falls, SD",SD,"South Dakota",1
"08/11/2012 00:00:00.000",FSM,"Fort Smith, AR: Fort Smith Regional","Fort Smith, AR",AR,Arkansas,1
"08/16/2012 00:00:00.000",FSM,"Fort Smith, AR: Fort Smith Regional","Fort Smith, AR",AR,Arkansas,1
"08/18/2012 00:00:00.000",FSM,"Fort Smith, AR: Fort Smith Regional","Fort Smith, AR",AR,Arkansas,1
"08/19/2012 00:00:00.000",FSM,"Fort Smith, AR: Fort Smith Regional","Fort Smith, AR",AR,Arkansas,1
"08/10/2012 00:00:00.000",FWA,"Fort Wayne, IN: Fort Wayne International","Fort Wayne, IN",IN,Indiana,1
"08/16/2012 00:00:00.000",FWA,"Fort Wayne, IN: Fort Wayne International","Fort Wayne, IN",IN,Indiana,2
"08/16/2012 00:00:00.000",GCC,"Gillette, WY: Gillette Campbell County","Gillette, WY",WY,Wyoming,1
"08/19/2012 00:00:00.000",GCC,"Gillette, WY: Gillette Campbell County","Gillette, WY",WY,Wyoming,1
"08/01/2012 00:00:00.000",GEG,"Spokane, WA: Spokane International","Spokane, WA",WA,Washington,1
"08/04/2012 00:00:00.000",GEG,"Spokane, WA: Spokane International","Spokane, WA",WA,Washington,1
"08/25/2012 00:00:00.000",GEG,"Spokane, WA: Spokane International","Spokane, WA",WA,Washington,1
"08/17/2012 00:00:00.000",GGG,"Longview, TX: East Texas Regional","Longview, TX",TX,Texas,1
"08/02/2012 00:00:00.000",GJT,"Grand Junction, CO: Grand Junction Regional","Grand Junction, CO",CO,Colorado,1
"08/05/2012 00:00:00.000",GJT,"Grand Junction, CO: Grand Junction Regional","Grand Junction, CO",CO,Colorado,1
"08/06/2012 00:00:00.000",GJT,"Grand Junction, CO: Grand Junction Regional","Grand Junction, CO",CO,Colorado,1
"08/12/2012 00:00:00.000",GJT,"Grand Junction, CO: Grand Junction Regional","Grand Junction, CO",CO,Colorado,1
"08/18/2012 00:00:00.000",GJT,"Grand Junction, CO: Grand Junction Regional","Grand Junction, CO",CO,Colorado,1
"08/19/2012 00:00:00.000",GJT,"Grand Junction, CO: Grand Junction Regional","Grand Junction, CO",CO,Colorado,1
"08/22/2012 00:00:00.000",GJT,"Grand Junction, CO: Grand Junction Regional","Grand Junction, CO",CO,Colorado,1
"08/04/2012 00:00:00.000",GNV,"Gainesville, FL: Gainesville Regional","Gainesville, FL",FL,Florida,1
"08/07/2012 00:00:00.000",GNV,"Gainesville, FL: Gainesville Regional","Gainesville, FL",FL,Florida,1
"08/14/2012 00:00:00.000",GNV,"Gainesville, FL: Gainesville Regional","Gainesville, FL",FL,Florida,2
"08/26/2012 00:00:00.000",GNV,"Gainesville, FL: Gainesville Regional","Gainesville, FL",FL,Florida,1
"08/27/2012 00:00:00.000",GNV,"Gainesville, FL: Gainesville Regional","Gainesville, FL",FL,Florida,1
"08/05/2012 00:00:00.000",GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International","Gulfport/Biloxi, MS",MS,Mississippi,2
"08/09/2012 00:00:00.000",GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International","Gulfport/Biloxi, MS",MS,Mississippi,1
"08/13/2012 00:00:00.000",GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International","Gulfport/Biloxi, MS",MS,Mississippi,2
"08/18/2012 00:00:00.000",GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International","Gulfport/Biloxi, MS",MS,Mississippi,1
"08/28/2012 00:00:00.000",GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International","Gulfport/Biloxi, MS",MS,Mississippi,12
"08/29/2012 00:00:00.000",GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International","Gulfport/Biloxi, MS",MS,Mississippi,13
"08/30/2012 00:00:00.000",GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International","Gulfport/Biloxi, MS",MS,Mississippi,13
"08/01/2012 00:00:00.000",GRB,"Green Bay, WI: Austin Straubel International","Green Bay, WI",WI,Wisconsin,1
"08/04/2012 00:00:00.000",GRB,"Green Bay, WI: Austin Straubel International","Green Bay, WI",WI,Wisconsin,1
"08/07/2012 00:00:00.000",GRB,"Green Bay, WI: Austin Straubel International","Green Bay, WI",WI,Wisconsin,1
"08/13/2012 00:00:00.000",GRB,"Green Bay, WI: Austin Straubel International","Green Bay, WI",WI,Wisconsin,1
"08/16/2012 00:00:00.000",GRB,"Green Bay, WI: Austin Straubel International","Green Bay, WI",WI,Wisconsin,1
"08/27/2012 00:00:00.000",GRB,"Green Bay, WI: Austin Straubel International","Green Bay, WI",WI,Wisconsin,2
"08/30/2012 00:00:00.000",GRB,"Green Bay, WI: Austin Straubel International","Green Bay, WI",WI,Wisconsin,1
"08/08/2012 00:00:00.000",GRK,"Killeen, TX: Robert Gray AAF","Killeen, TX",TX,Texas,1
"08/13/2012 00:00:00.000",GRK,"Killeen, TX: Robert Gray AAF","Killeen, TX",TX,Texas,1
"08/16/2012 00:00:00.000",GRK,"Killeen, TX: Robert Gray AAF","Killeen, TX",TX,Texas,1
"08/18/2012 00:00:00.000",GRK,"Killeen, TX: Robert Gray AAF","Killeen, TX",TX,Texas,3
"08/09/2012 00:00:00.000",GRR,"Grand Rapids, MI: Gerald R. Ford International","Grand Rapids, MI",MI,Michigan,1
"08/10/2012 00:00:00.000",GRR,"Grand Rapids, MI: Gerald R. Ford International","Grand Rapids, MI",MI,Michigan,2
"08/16/2012 00:00:00.000",GRR,"Grand Rapids, MI: Gerald R. Ford International","Grand Rapids, MI",MI,Michigan,1
"08/18/2012 00:00:00.000",GRR,"Grand Rapids, MI: Gerald R. Ford International","Grand Rapids, MI",MI,Michigan,1
"08/24/2012 00:00:00.000",GRR,"Grand Rapids, MI: Gerald R. Ford International","Grand Rapids, MI",MI,Michigan,1
"08/30/2012 00:00:00.000",GRR,"Grand Rapids, MI: Gerald R. Ford International","Grand Rapids, MI",MI,Michigan,1
"08/01/2012 00:00:00.000",GSO,"Greensboro/High Point, NC: Piedmont Triad International","Greensboro/High Point, NC",NC,"North Carolina",2
"08/03/2012 00:00:00.000",GSO,"Greensboro/High Point, NC: Piedmont Triad International","Greensboro/High Point, NC",NC,"North Carolina",1
"08/04/2012 00:00:00.000",GSO,"Greensboro/High Point, NC: Piedmont Triad International","Greensboro/High Point, NC",NC,"North Carolina",1
"08/05/2012 00:00:00.000",GSO,"Greensboro/High Point, NC: Piedmont Triad International","Greensboro/High Point, NC",NC,"North Carolina",2
"08/09/2012 00:00:00.000",GSO,"Greensboro/High Point, NC: Piedmont Triad International","Greensboro/High Point, NC",NC,"North Carolina",3
"08/10/2012 00:00:00.000",GSO,"Greensboro/High Point, NC: Piedmont Triad International","Greensboro/High Point, NC",NC,"North Carolina",3
"08/13/2012 00:00:00.000",GSO,"Greensboro/High Point, NC: Piedmont Triad International","Greensboro/High Point, NC",NC,"North Carolina",1
"08/14/2012 00:00:00.000",GSO,"Greensboro/High Point, NC: Piedmont Triad International","Greensboro/High Point, NC",NC,"North Carolina",2
"08/15/2012 00:00:00.000",GSO,"Greensboro/High Point, NC: Piedmont Triad International","Greensboro/High Point, NC",NC,"North Carolina",1
"08/20/2012 00:00:00.000",GSO,"Greensboro/High Point, NC: Piedmont Triad International","Greensboro/High Point, NC",NC,"North Carolina",1
"08/23/2012 00:00:00.000",GSO,"Greensboro/High Point, NC: Piedmont Triad International","Greensboro/High Point, NC",NC,"North Carolina",1
"08/27/2012 00:00:00.000",GSO,"Greensboro/High Point, NC: Piedmont Triad International","Greensboro/High Point, NC",NC,"North Carolina",2
"08/31/2012 00:00:00.000",GSO,"Greensboro/High Point, NC: Piedmont Triad International","Greensboro/High Point, NC",NC,"North Carolina",1
"08/05/2012 00:00:00.000",GSP,"Greer, SC: Greenville-Spartanburg International","Greer, SC",SC,"South Carolina",1
"08/09/2012 00:00:00.000",GSP,"Greer, SC: Greenville-Spartanburg International","Greer, SC",SC,"South Carolina",3
"08/10/2012 00:00:00.000",GSP,"Greer, SC: Greenville-Spartanburg International","Greer, SC",SC,"South Carolina",4
"08/11/2012 00:00:00.000",GSP,"Greer, SC: Greenville-Spartanburg International","Greer, SC",SC,"South Carolina",1
"08/12/2012 00:00:00.000",GSP,"Greer, SC: Greenville-Spartanburg International","Greer, SC",SC,"South Carolina",1
"08/21/2012 00:00:00.000",GSP,"Greer, SC: Greenville-Spartanburg International","Greer, SC",SC,"South Carolina",1
"08/22/2012 00:00:00.000",GSP,"Greer, SC: Greenville-Spartanburg International","Greer, SC",SC,"South Carolina",1
"08/23/2012 00:00:00.000",GSP,"Greer, SC: Greenville-Spartanburg International","Greer, SC",SC,"South Carolina",1
"08/27/2012 00:00:00.000",GSP,"Greer, SC: Greenville-Spartanburg International","Greer, SC",SC,"South Carolina",2
"08/06/2012 00:00:00.000",GST,"Gustavus, AK: Gustavus Airport","Gustavus, AK",AK,Alaska,1
"08/18/2012 00:00:00.000",GTF,"Great Falls, MT: Great Falls International","Great Falls, MT",MT,Montana,1
"08/04/2012 00:00:00.000",GTR,"Columbus, MS: Golden Triangle Regional","Columbus, MS",MS,Mississippi,1
"08/09/2012 00:00:00.000",GTR,"Columbus, MS: Golden Triangle Regional","Columbus, MS",MS,Mississippi,1
"08/08/2012 00:00:00.000",HLN,"Helena, MT: Helena Regional","Helena, MT",MT,Montana,1
"08/20/2012 00:00:00.000",HLN,"Helena, MT: Helena Regional","Helena, MT",MT,Montana,1
"08/03/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,4
"08/04/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,1
"08/05/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,1
"08/09/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,1
"08/12/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,5
"08/13/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,2
"08/14/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,3
"08/15/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,1
"08/16/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,2
"08/17/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,11
"08/18/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,3
"08/19/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,5
"08/20/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,3
"08/21/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,1
"08/22/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,1
"08/24/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,4
"08/25/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,3
"08/26/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,1
"08/27/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,1
"08/30/2012 00:00:00.000",HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",HI,Hawaii,1
"08/19/2012 00:00:00.000",HOB,"Hobbs, NM: Lea County Regional","Hobbs, NM",NM,"New Mexico",1
"08/01/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,3
"08/02/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,1
"08/03/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,1
"08/05/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,2
"08/06/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,1
"08/07/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,3
"08/09/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,1
"08/10/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,2
"08/12/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,1
"08/14/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,1
"08/15/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,2
"08/17/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,1
"08/18/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,2
"08/19/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,1
"08/20/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,2
"08/21/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,2
"08/22/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,4
"08/24/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,1
"08/26/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,3
"08/27/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,2
"08/28/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,11
"08/29/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,10
"08/30/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,6
"08/31/2012 00:00:00.000",HOU,"Houston, TX: William P Hobby","Houston, TX",TX,Texas,4
"08/01/2012 00:00:00.000",HPN,"White Plains, NY: Westchester County","White Plains, NY",NY,"New York",1
"08/09/2012 00:00:00.000",HPN,"White Plains, NY: Westchester County","White Plains, NY",NY,"New York",1
"08/10/2012 00:00:00.000",HPN,"White Plains, NY: Westchester County","White Plains, NY",NY,"New York",1
"08/13/2012 00:00:00.000",HPN,"White Plains, NY: Westchester County","White Plains, NY",NY,"New York",2
"08/14/2012 00:00:00.000",HPN,"White Plains, NY: Westchester County","White Plains, NY",NY,"New York",2
"08/16/2012 00:00:00.000",HPN,"White Plains, NY: Westchester County","White Plains, NY",NY,"New York",1
"08/31/2012 00:00:00.000",HPN,"White Plains, NY: Westchester County","White Plains, NY",NY,"New York",1
"08/03/2012 00:00:00.000",HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field","Huntsville, AL",AL,Alabama,1
"08/09/2012 00:00:00.000",HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field","Huntsville, AL",AL,Alabama,2
"08/13/2012 00:00:00.000",HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field","Huntsville, AL",AL,Alabama,1
"08/15/2012 00:00:00.000",HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field","Huntsville, AL",AL,Alabama,1
"08/19/2012 00:00:00.000",HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field","Huntsville, AL",AL,Alabama,1
"08/01/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,6
"08/02/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,3
"08/03/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,2
"08/04/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,3
"08/05/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,15
"08/06/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,2
"08/07/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,3
"08/08/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,5
"08/09/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,12
"08/10/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,10
"08/11/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,2
"08/12/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,3
"08/13/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,4
"08/14/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,6
"08/15/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,4
"08/16/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,7
"08/17/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,2
"08/19/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,2
"08/20/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,4
"08/21/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,7
"08/22/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,6
"08/23/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,2
"08/24/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,3
"08/25/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,1
"08/26/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,11
"08/27/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,4
"08/28/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,3
"08/29/2012 00:00:00.000",IAD,"Washington, DC: Washington Dulles International","Washington, DC",VA,Virginia,2
"08/01/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,2
"08/02/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,2
"08/04/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,1
"08/05/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,2
"08/06/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,4
"08/07/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,3
"08/09/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,4
"08/10/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,7
"08/11/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,3
"08/13/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,2
"08/15/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,2
"08/16/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,2
"08/17/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,1
"08/18/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,21
"08/19/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,8
"08/20/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,2
"08/21/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,4
"08/23/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,3
"08/24/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,4
"08/25/2012 00:00:00.000",IAH,"Houston, TX: George Bush Intercontinental/Houston","Houston, TX",TX,Texas,2
