"_raw",host,index,source,sourcetype,time
"{""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:00:32"", ""namespace"": ""statistics"", ""stats"": {""devid"": 1, ""key"": ""node.sensor.fan.rpms.3"", ""error"": null, ""value"": 0, ""error_code"": null, ""time"": 1469066429}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:00:32"
"{""stats"": {""error_code"": null, ""key"": ""cluster.protostats.cifs.total"", ""time"": 1469066428, ""value"": [], ""devid"": 0, ""error"": null}, ""timestamp"": ""2016-07-21 12:00:32"", ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=cluster.protostats.cifs.total","emc:isilon:rest","21-07-2016 12:00:32"
"{""stats"": {""error_code"": null, ""value"": 0, ""error"": null, ""key"": ""node.clientstats.connected.nlm"", ""time"": 1469066426, ""devid"": 3}, ""timestamp"": ""2016-07-21 12:00:32"", ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.connected.nlm&devid=all","emc:isilon:rest","21-07-2016 12:00:32"
"{""stats"": {""error_code"": null, ""value"": 0, ""error"": null, ""key"": ""node.clientstats.connected.nlm"", ""time"": 1469066427, ""devid"": 2}, ""timestamp"": ""2016-07-21 12:00:32"", ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.connected.nlm&devid=all","emc:isilon:rest","21-07-2016 12:00:32"
"{""stats"": {""error_code"": null, ""value"": 0, ""error"": null, ""key"": ""node.clientstats.connected.nlm"", ""time"": 1469066425, ""devid"": 1}, ""timestamp"": ""2016-07-21 12:00:32"", ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.connected.nlm&devid=all","emc:isilon:rest","21-07-2016 12:00:32"
"{""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:00:32"", ""stats"": {""value"": 0, ""time"": 1469066427, ""error_code"": null, ""devid"": 3, ""error"": null, ""key"": ""node.clientstats.connected.siq""}, ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.connected.siq&devid=all","emc:isilon:rest","21-07-2016 12:00:32"
"{""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:00:32"", ""stats"": {""value"": 0, ""time"": 1469066425, ""error_code"": null, ""devid"": 2, ""error"": null, ""key"": ""node.clientstats.connected.siq""}, ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.connected.siq&devid=all","emc:isilon:rest","21-07-2016 12:00:32"
"{""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:00:32"", ""stats"": {""value"": 0, ""time"": 1469066425, ""error_code"": null, ""devid"": 1, ""error"": null, ""key"": ""node.clientstats.connected.siq""}, ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.connected.siq&devid=all","emc:isilon:rest","21-07-2016 12:00:32"
"{""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:00:32"", ""namespace"": ""statistics"", ""stats"": {""devid"": 3, ""key"": ""node.sensor.fan.rpms.2"", ""error"": null, ""value"": 7510, ""error_code"": null, ""time"": 1469066428}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:00:32"
"{""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:00:32"", ""namespace"": ""statistics"", ""stats"": {""devid"": 2, ""key"": ""node.sensor.fan.rpms.2"", ""error"": null, ""value"": 7552, ""error_code"": null, ""time"": 1469066428}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:00:32"
"{""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:00:32"", ""namespace"": ""statistics"", ""stats"": {""devid"": 1, ""key"": ""node.sensor.fan.rpms.2"", ""error"": null, ""value"": 7552, ""error_code"": null, ""time"": 1469066428}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:00:32"
"{""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""devid"": 3, ""key"": ""node.clientstats.active.nfs4"", ""time"": 1469066426, ""value"": 0, ""error_code"": null, ""error"": null}, ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.active.nfs4&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""devid"": 2, ""key"": ""node.clientstats.active.nfs4"", ""time"": 1469066429, ""value"": 0, ""error_code"": null, ""error"": null}, ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.active.nfs4&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""devid"": 1, ""key"": ""node.clientstats.active.nfs4"", ""time"": 1469066429, ""value"": 0, ""error_code"": null, ""error"": null}, ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.active.nfs4&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""error_code"": null, ""value"": 37.9, ""time"": 1469066428, ""error"": null, ""devid"": 3, ""key"": ""node.ifs.heat.getattr.total""}, ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.ifs.heat.getattr.total&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""error_code"": null, ""value"": 60.4, ""time"": 1469066423, ""error"": null, ""devid"": 2, ""key"": ""node.ifs.heat.getattr.total""}, ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.ifs.heat.getattr.total&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""error_code"": null, ""value"": 69.3, ""time"": 1469066421, ""error"": null, ""devid"": 1, ""key"": ""node.ifs.heat.getattr.total""}, ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.ifs.heat.getattr.total&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""value"": 23.0, ""error_code"": null, ""devid"": 3, ""key"": ""node.sensor.temp.celsius.6"", ""time"": 1469066430, ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""value"": 24.0, ""error_code"": null, ""devid"": 2, ""key"": ""node.sensor.temp.celsius.6"", ""time"": 1469066430, ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""value"": 25.0, ""error_code"": null, ""devid"": 1, ""key"": ""node.sensor.temp.celsius.6"", ""time"": 1469066430, ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""error_code"": null, ""error"": null, ""key"": ""cluster.protostats.http.total"", ""devid"": 0, ""value"": [{""in_rate"": 3385.157470703125, ""op_id"": 4294967295, ""in_min"": 1, ""time_max"": 12125, ""out_max"": 0, ""op_rate"": 38.12712097167969, ""time_min"": 0, ""out_rate"": 0.0, ""in_max"": 506, ""time_avg"": 933.4210815429688, ""op_count"": 190, ""out_min"": 0}], ""time"": 1469066430}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=cluster.protostats.http.total","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""namespace"": ""statistics"", ""stats"": {""devid"": 3, ""value"": 1638.4, ""time"": 1469066430, ""error_code"": null, ""error"": null, ""key"": ""node.ifs.cache.l2.data.read.wait""}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.cache.l2.data.read.wait&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""namespace"": ""statistics"", ""stats"": {""devid"": 2, ""value"": 0.0, ""time"": 1469066430, ""error_code"": null, ""error"": null, ""key"": ""node.ifs.cache.l2.data.read.wait""}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.cache.l2.data.read.wait&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""namespace"": ""statistics"", ""stats"": {""devid"": 1, ""value"": 0.0, ""time"": 1469066429, ""error_code"": null, ""error"": null, ""key"": ""node.ifs.cache.l2.data.read.wait""}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.cache.l2.data.read.wait&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""value"": 27.1875, ""error_code"": null, ""devid"": 3, ""key"": ""node.sensor.temp.celsius.5"", ""time"": 1469066430, ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""value"": 25.71875, ""error_code"": null, ""devid"": 2, ""key"": ""node.sensor.temp.celsius.5"", ""time"": 1469066430, ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""value"": 25.28125, ""error_code"": null, ""devid"": 1, ""key"": ""node.sensor.temp.celsius.5"", ""time"": 1469066430, ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""error"": null, ""value"": [], ""error_code"": null, ""devid"": 0, ""key"": ""cluster.protostats.nfs4.total"", ""time"": 1469066430}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=cluster.protostats.nfs4.total","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""value"": 0, ""error_code"": null, ""devid"": 3, ""key"": ""node.clientstats.connected.nfs"", ""time"": 1469066429, ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.connected.nfs&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""value"": 0, ""error_code"": null, ""devid"": 2, ""key"": ""node.clientstats.connected.nfs"", ""time"": 1469066428, ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.connected.nfs&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""value"": 0, ""error_code"": null, ""devid"": 1, ""key"": ""node.clientstats.connected.nfs"", ""time"": 1469066430, ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.clientstats.connected.nfs&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""error_code"": null, ""value"": 0.0, ""devid"": 3, ""time"": 1469066425, ""error"": null, ""key"": ""node.ifs.heat.link.total""}, ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.link.total&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""error_code"": null, ""value"": 0.0, ""devid"": 2, ""time"": 1469066422, ""error"": null, ""key"": ""node.ifs.heat.link.total""}, ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.link.total&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""error_code"": null, ""value"": 0.1, ""devid"": 1, ""time"": 1469066428, ""error"": null, ""key"": ""node.ifs.heat.link.total""}, ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.link.total&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""value"": 26.5625, ""error_code"": null, ""devid"": 3, ""key"": ""node.sensor.temp.celsius.4"", ""time"": 1469066430, ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""value"": 26.28125, ""error_code"": null, ""devid"": 2, ""key"": ""node.sensor.temp.celsius.4"", ""time"": 1469066430, ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""value"": 0.0, ""error_code"": null, ""devid"": 1, ""key"": ""node.sensor.temp.celsius.4"", ""time"": 1469066430, ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""stats"": {""time"": 1469066430, ""error"": null, ""value"": 44158.8, ""error_code"": null, ""key"": ""cluster.net.ext.bytes.out.rate"", ""devid"": 0}, ""timestamp"": ""2016-07-21 12:00:33"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=cluster.net.ext.bytes.out.rate","emc:isilon:rest","21-07-2016 12:00:33"
"{""stats"": {""error_code"": null, ""value"": 5.0, ""time"": 1469066421, ""key"": ""node.ifs.heat.setattr.total"", ""error"": null, ""devid"": 3}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:00:33""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.setattr.total&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""stats"": {""error_code"": null, ""value"": 47.0, ""time"": 1469066424, ""key"": ""node.ifs.heat.setattr.total"", ""error"": null, ""devid"": 2}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:00:33""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.setattr.total&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""stats"": {""error_code"": null, ""value"": 95.5, ""time"": 1469066426, ""key"": ""node.ifs.heat.setattr.total"", ""error"": null, ""devid"": 1}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:00:33""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.setattr.total&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""value"": 18.72, ""error_code"": null, ""devid"": 3, ""key"": ""node.sensor.temp.celsius.3"", ""time"": 1469066430, ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""value"": 18.8448, ""error_code"": null, ""devid"": 2, ""key"": ""node.sensor.temp.celsius.3"", ""time"": 1469066430, ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""value"": 18.9696, ""error_code"": null, ""devid"": 1, ""key"": ""node.sensor.temp.celsius.3"", ""time"": 1469066430, ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
"{""node"": ""1.2.247.40"", ""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:00:33"", ""stats"": {""error"": null, ""value"": 0.0, ""devid"": 3, ""key"": ""node.ifs.cache.l2.data.prefetch.hit"", ""error_code"": null, ""time"": 1469066430}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.ifs.cache.l2.data.prefetch.hit&devid=all","emc:isilon:rest","21-07-2016 12:00:33"
