"_raw",host,index,source,sourcetype
"Sep 20 21:23:24 1.2.246.131 2016-09-20T21:50:54 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.213|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:24 1.2.246.131 2016-09-20T21:50:54 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.213|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:23 1.2.246.130 2016-09-20T21:50:52 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.224|CLOSE|SUCCESS|FILE|1152:1|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/slotsfile","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:23 1.2.246.130 2016-09-20T21:50:52 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.224|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:23 1.2.246.130 2016-09-20T21:50:52 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.224|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:22 1.2.246.130 2016-09-20T21:50:51 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|CLOSE|SUCCESS|FILE|4608:1|0:0|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:22 1.2.246.130 2016-09-20T21:50:51 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.224|READ|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:22 1.2.246.130 2016-09-20T21:50:51 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.224|CLOSE|SUCCESS|FILE|0:0|512:1|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:22 1.2.246.130 2016-09-20T21:50:51 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.224|OPEN|SUCCESS|3|FILE|OPENED|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:22 1.2.246.130 2016-09-20T21:50:51 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.224|WRITE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:22 1.2.246.130 2016-09-20T21:50:51 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.224|OPEN|SUCCESS|2|FILE|OPENED|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:21 1.2.246.131 2016-09-20T21:50:51 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.213|CLOSE|SUCCESS|FILE|4608:1|0:0|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:21 1.2.246.130 2016-09-20T21:50:50 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:20 1.2.246.131 2016-09-20T21:50:50 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.214|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:20 1.2.246.130 2016-09-20T21:50:49 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|FILE|0:0|84:1|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-2bf1280501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:20 1.2.246.131 2016-09-20T21:50:50 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.214|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:20 1.2.246.130 2016-09-20T21:50:49 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|DELETE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-2bf1280501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:20 1.2.246.130 2016-09-20T21:50:49 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:20 1.2.246.130 2016-09-20T21:50:49 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|DELETE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:20 1.2.246.130 2016-09-20T21:50:49 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|WRITE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-2bf1280501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:20 1.2.246.130 2016-09-20T21:50:49 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-2bf1280501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:20 1.2.246.130 2016-09-20T21:50:49 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|2|FILE|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-2bf1280501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:20 1.2.246.130 2016-09-20T21:50:49 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|262272|FILE|CREATED|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-2bf1280501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:20 1.2.246.130 2016-09-20T21:50:49 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:20 1.2.246.130 2016-09-20T21:50:49 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|0|FILE|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:20 1.2.246.130 2016-09-20T21:50:49 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|262272|FILE|CREATED|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:20 1.2.246.130 2016-09-20T21:50:49 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:20 1.2.246.130 2016-09-20T21:50:49 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|32|DIR|OPENED|/ifs/ASC/Archived_VMs","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:20 1.2.246.130 2016-09-20T21:50:49 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:20 1.2.246.130 2016-09-20T21:50:49 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|1|DIR|OPENED|/ifs/ASC/Archived_VMs","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.136 2016-09-20T21:50:49 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|CLOSE|SUCCESS|FILE|1152:1|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/slotsfile","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.131 2016-09-20T21:50:49 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.130 2016-09-20T21:50:48 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|FILE|0:0|84:1|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-1a1a480501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.131 2016-09-20T21:50:49 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|OPEN|SUCCESS|32|DIR|OPENED|/ifs/ASC/Archived_VMs","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.131 2016-09-20T21:50:49 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.131 2016-09-20T21:50:49 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|OPEN|SUCCESS|1|DIR|OPENED|/ifs/ASC/Archived_VMs","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.131 2016-09-20T21:50:49 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.223|CLOSE|SUCCESS|FILE|0:0|84:1|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-74cd100501000000","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.131 2016-09-20T21:50:49 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.223|DELETE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-74cd100501000000","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.131 2016-09-20T21:50:49 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.223|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.131 2016-09-20T21:50:49 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.223|DELETE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.131 2016-09-20T21:50:49 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.223|WRITE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-74cd100501000000","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.131 2016-09-20T21:50:49 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.223|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-74cd100501000000","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.131 2016-09-20T21:50:49 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.223|CLOSE|SUCCESS|FILE|1152:1|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/slotsfile","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.131 2016-09-20T21:50:49 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.223|OPEN|SUCCESS|2|FILE|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-74cd100501000000","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.131 2016-09-20T21:50:49 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.223|OPEN|SUCCESS|262272|FILE|CREATED|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-74cd100501000000","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.131 2016-09-20T21:50:49 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.223|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.131 2016-09-20T21:50:49 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.223|OPEN|SUCCESS|0|FILE|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.131 2016-09-20T21:50:49 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.223|OPEN|SUCCESS|262272|FILE|CREATED|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.136 2016-09-20T21:50:49 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.136 2016-09-20T21:50:49 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.221|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.130 2016-09-20T21:50:48 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|DELETE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-1a1a480501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.130 2016-09-20T21:50:48 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.130 2016-09-20T21:50:48 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|DELETE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.130 2016-09-20T21:50:48 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|WRITE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-1a1a480501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.130 2016-09-20T21:50:48 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-1a1a480501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.130 2016-09-20T21:50:48 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|2|FILE|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-1a1a480501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.130 2016-09-20T21:50:48 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|262272|FILE|CREATED|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-1a1a480501000000","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.130 2016-09-20T21:50:48 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.130 2016-09-20T21:50:48 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|0|FILE|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.130 2016-09-20T21:50:48 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|262272|FILE|CREATED|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.130 2016-09-20T21:50:48 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.130 2016-09-20T21:50:48 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|34|DIR|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.130 2016-09-20T21:50:48 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|32|DIR|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:19 1.2.246.130 2016-09-20T21:50:48 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|OPEN|SUCCESS|32|DIR|OPENED|/ifs/ASC/Archived_VMs","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:18 1.2.246.131 2016-09-20T21:50:48 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|CLOSE|SUCCESS|FILE|0:0|84:1|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-58da3f0501000000","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:18 1.2.246.130 2016-09-20T21:50:47 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.222|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:18 1.2.246.131 2016-09-20T21:50:48 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|DELETE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-58da3f0501000000","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:18 1.2.246.131 2016-09-20T21:50:48 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:18 1.2.246.131 2016-09-20T21:50:48 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|DELETE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:18 1.2.246.131 2016-09-20T21:50:48 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|WRITE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-58da3f0501000000","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:18 1.2.246.131 2016-09-20T21:50:48 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-58da3f0501000000","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:18 1.2.246.131 2016-09-20T21:50:48 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|OPEN|SUCCESS|2|FILE|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-58da3f0501000000","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:18 1.2.246.131 2016-09-20T21:50:48 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|OPEN|SUCCESS|262272|FILE|CREATED|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-58da3f0501000000","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:18 1.2.246.131 2016-09-20T21:50:48 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:18 1.2.246.131 2016-09-20T21:50:48 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|OPEN|SUCCESS|0|FILE|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:18 1.2.246.131 2016-09-20T21:50:48 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|OPEN|SUCCESS|262272|FILE|CREATED|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:18 1.2.246.131 2016-09-20T21:50:48 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|CLOSE|SUCCESS|DIR|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:18 1.2.246.131 2016-09-20T21:50:48 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|OPEN|SUCCESS|34|DIR|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:18 1.2.246.131 2016-09-20T21:50:48 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|OPEN|SUCCESS|32|DIR|OPENED|/ifs/ASC/Archived_VMs/.iorm.sf","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:18 1.2.246.131 2016-09-20T21:50:48 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|OPEN|SUCCESS|32|DIR|OPENED|/ifs/ASC/Archived_VMs","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:18 1.2.246.130 2016-09-20T21:50:47 isistl-3(id3) audit_protocol[5462]: S-1-22-1-0|5|1.2.229.211|CLOSE|SUCCESS|FILE|4608:1|0:0|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.130",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:17 1.2.246.131 2016-09-20T21:50:47 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.223|CLOSE|SUCCESS|FILE|4608:1|0:0|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:17 1.2.246.131 2016-09-20T21:50:47 isistl-2(id2) audit_protocol[5441]: S-1-22-1-0|5|1.2.229.212|CLOSE|SUCCESS|FILE|4608:1|0:0|/ifs/ASC/Archived_VMs/.iormstats.sf","1.2.246.131",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:16 1.2.246.136 2016-09-20T21:50:46 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.183|CLOSE|SUCCESS|FILE|0:0|84:1|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-3d1c580501000000","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:16 1.2.246.136 2016-09-20T21:50:46 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.183|DELETE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-3d1c580501000000","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:16 1.2.246.136 2016-09-20T21:50:46 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.183|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:16 1.2.246.136 2016-09-20T21:50:46 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.183|DELETE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/access","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:16 1.2.246.136 2016-09-20T21:50:46 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.183|WRITE|SUCCESS|FILE|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-3d1c580501000000","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
"Sep 20 21:23:16 1.2.246.136 2016-09-20T21:50:46 isistl-1(id1) audit_protocol[5511]: S-1-22-1-0|5|1.2.229.183|CLOSE|SUCCESS|FILE|0:0|0:0|/ifs/ASC/Archived_VMs/.iorm.sf/.lck-3d1c580501000000","1.2.246.136",isilon,"udp:514","emc:isilon:syslog"
